time,close,high,low,open,volume,ticker,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
2026-01-08,23569.119140625,23926.227355130195,23569.119140625,23836.949342473985,41270460.0,HPG,0.0,47.61802935224524,-113.06331881414008,-106.56792955598709,-6.495389258152983,23133.78143099856,23631.61318359375,24129.44493618894,4.213269307749244,0.4372337716076084,-0.007547237411821097,-0.0075188285299983,23586.974609375,23631.61318359375,0,23390.56640625
2026-01-09,23390.56640625,23926.228759447768,23390.56640625,23926.228759447768,38598230.0,HPG,0.0,44.66476636342984,-119.53817206992608,-109.1619780587749,-10.37619401115117,23168.665103187297,23640.54091796875,24112.4167327502,3.992089829237259,0.23512680255235816,-0.007604548146248345,-0.00757570672495933,23524.480859375,23640.54091796875,1,24551.166015625
2026-01-12,24551.166015625,24640.44211110916,23524.480368228,23524.480368228,91888390.0,HPG,0.0,61.4157782616365,-30.665359803722822,-93.46265440776449,62.79729460404167,23083.756158859585,23696.33896484375,24308.921770827917,5.170273829159882,1.197723672971768,0.04842655261065949,0.04961827726689361,23595.9025390625,23696.33896484375,0,24327.97265625
2026-01-13,24327.97265625,24908.27398429645,24104.781460744296,24774.358883381065,50355140.0,HPG,0.0,57.79255790076367,21.509200737360516,-70.46828337873949,91.9774841161,23048.17236165725,23720.89013671875,24393.60791178025,5.671943769261572,0.9512163510736352,-0.009132522245127792,-0.009090947421110385,23662.86015625,23720.89013671875,0,24327.97265625
2026-01-14,24327.97265625,24640.44186440585,24104.781460744296,24506.526763490463,59299130.0,HPG,0.0,57.79255790076367,62.14158633806801,-43.94630943537799,106.08789577344601,23038.258401198935,23758.8328125,24479.407223801067,6.065739146259384,0.8949209372577933,0.0,0.0,23738.7455078125,23758.8328125,1,24640.443359375
2026-01-15,24640.443359375,24908.275495515343,24327.974132261217,24327.974132261217,68131470.0,HPG,0.0,61.4821180034261,118.1943481111266,-11.518177926077072,129.71252603720367,22998.02943961208,23812.3990234375,24626.768607262922,6.839878527349322,1.0083959128531312,0.012762305572235948,0.012844091348677367,23845.8779296875,23812.3990234375,0,24640.443359375
2026-01-16,24640.443359375,25220.74472262913,24372.6131412946,24818.99747744858,72134700.0,HPG,0.0,61.4821180034261,160.76338541923542,22.93813474298543,137.82525067625,22957.797756269225,23852.57373046875,24747.349704668275,7.502552842392501,0.9402608315512079,0.0,0.0,23953.0103515625,23852.57373046875,0,24729.720703125
2026-01-19,24729.720703125,25176.105027107216,24685.08169530881,24908.274816329864,44512490.0,HPG,0.0,62.566415108936795,199.4049732911808,58.23150245262451,141.17347083855628,22912.76317160626,23888.2845703125,24863.805969018737,8.167362506377549,0.9312750770656779,0.0036166556364177218,0.0036232036269765455,24109.2451171875,23888.2845703125,-1,24327.97265625
2026-01-20,24327.97265625,24952.912990621528,24194.057555334613,24863.634977971386,48586560.0,HPG,0.0,55.05563764975724,195.35902303226612,85.65700656855284,109.70201646371328,22915.49806622885,23910.6037109375,24905.709355646148,8.323550979630467,0.7097108721731249,-0.016378961208653783,-0.016245555366269593,24225.305078125,23910.6037109375,-1,23926.228515625
2026-01-21,23926.228515625,24327.973837884347,23792.31340820522,24238.6977389578,40957730.0,HPG,0.0,48.7529603070743,157.91483969656474,100.10857319415523,57.806266502409514,22931.46453241539,23921.76337890625,24912.06222539711,8.279480327642451,0.5022544390183695,-0.01665154177614262,-0.016513671167818766,24243.160546875,23921.76337890625,0,23970.8671875
