close,high,low,open,volume,time,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
24866.0703125,26436.112639016737,24866.0703125,25460.139770834387,1068796.0,2021-01-28,0.0,47.690284169364055,319.2933237040743,568.9964437002986,-249.70311999622436,24899.01138580297,27134.14296875,29369.274551697028,16.47467978274603,-0.007368933792151978,-0.07239992757436486,-0.0698411747472305,27382.37890625,27134.14296875,1,26605.84375
26605.84375,26605.84375,25035.80158703135,25035.80158703135,674115.0,2021-01-29,0.0,56.82768890164233,258.07604400740456,506.8123637617199,-248.73631975431533,25175.783920605365,27210.52333984375,29245.262759082132,14.955533150359965,0.35141104946251933,0.06762664532601073,0.06996575717979159,27216.88828125,27210.52333984375,1,26945.3125
26945.3125,27751.551432271364,26436.110886379513,27327.215884528883,423413.0,2021-02-01,0.0,58.35624768433461,234.25287850138193,452.30046670965237,-218.04758820827044,25396.303421594577,27280.538671875,29164.773922155426,13.813768657163545,0.4110445015225379,0.012678467508227577,0.0127591800203668,27098.07421875,27280.538671875,1,28006.15234375
28006.15234375,28006.15234375,26733.145656231936,26775.579560372713,685176.0,2021-02-02,0.0,62.78999811711796,297.54385740975704,421.3491448496733,-123.80528743991624,25467.813348649994,27350.5541015625,29233.294854475003,13.767477952521237,0.6741074126040253,0.03861486358413455,0.0393701072774717,27267.8083984375,27350.5541015625,1,29703.494140625
29703.494140625,29958.094067774306,28048.584177450033,28642.65357321632,875937.0,2021-02-03,0.0,68.55811587692459,479.14047872788797,432.9074116253163,46.23306710257168,25404.506090873336,27511.8015625,29619.097034126666,15.319211043590958,1.0200249816968445,0.0588404741198237,0.060606033133065784,27552.1130859375,27511.8015625,1,30764.3359375
30764.3359375,31061.37153377399,29788.36481737276,29788.36481737276,923202.0,2021-02-04,0.0,71.52873634655055,700.5822999816628,486.4423892965856,214.1399106850772,25219.6474478292,27723.96953125,30228.2916146708,18.066114815181642,1.107023838183183,0.03509140823912482,0.03571437730028215,27844.905078125,27723.96953125,0,30934.0625
30934.0625,31146.230247802047,30467.29484639598,30976.498136901133,437580.0,2021-02-05,0.0,71.98479044009134,879.6322013915233,565.0803517155732,314.55184967595005,25079.95326132815,27927.65029296875,30775.347324609345,20.393387927501742,1.0278672860257219,0.005501828084194262,0.005516990935374277,28099.5056640625,27927.65029296875,-1,30255.134765625
30255.134765625,30934.070339081863,29533.763544513276,30934.070339081863,846994.0,2021-02-08,0.0,67.33824862287008,955.7296872024745,643.2102188129535,312.51946838952097,25047.72284321625,28067.68115234375,31087.63946147125,21.51911511845947,0.8621661939288872,-0.022192008654405595,-0.021947577508612093,28281.9703125,28067.68115234375,0,30255.134765625
30255.134765625,30255.134765625,30255.134765625,30255.134765625,0.0,2021-02-09,0.0,67.33824862287008,1004.4587181118804,715.4599186727389,288.9987994391415,25011.731013170505,28184.3734375,31357.01586182949,22.51348557643091,0.8263464726193713,0.0,0.0,28506.8685546875,28184.3734375,0,30255.134765625
30255.134765625,30255.134765625,30255.134765625,30255.134765625,0.0,2021-02-10,0.0,67.33824862287008,1031.1899107832214,778.6059170948355,252.58399368838593,24980.991577043897,28286.2140625,31591.436547956102,23.369847079238145,0.7978499498579594,0.0,0.0,28859.067578125,28286.2140625,0,30255.134765625
30255.134765625,30255.134765625,30255.134765625,30255.134765625,0.0,2021-02-11,0.0,67.33824862287008,1040.3817009299055,830.9610738618496,209.42062706805586,24970.737684710515,28390.17646484375,31809.615244976983,24.088887114651147,0.7726994721497229,0.0,0.0,29397.9740234375,28390.17646484375,0,30255.134765625
30255.134765625,30255.134765625,30255.134765625,30255.134765625,0.0,2021-02-12,0.0,67.33824862287008,1035.7270441966211,871.914267928804,163.81277626781718,24971.459830937398,28489.895703125,32008.3315753126,24.699534942851134,0.7508556538508767,0.0,0.0,29762.903125,28489.895703125,0,30255.134765625
30255.134765625,30255.134765625,30255.134765625,30255.134765625,0.0,2021-02-15,0.0,67.33824862287008,1020.2770761668799,901.5868295764192,118.69024659046067,24995.802942310427,28595.97978515625,32196.156628002074,25.17960125789865,0.7304268724695814,0.0,0.0,30093.8853515625,28595.97978515625,0,30255.134765625
30255.134765625,30255.134765625,30255.134765625,30255.134765625,0.0,2021-02-16,0.0,67.33824862287008,996.545311173013,920.578525895738,75.966785277275,25289.642968434426,28793.29599609375,32296.949023753077,24.33658882355566,0.7086163723963064,0.0,0.0,30318.78359375,28793.29599609375,1,33055.75
33055.75,33522.51774599635,32207.078840805254,32376.810985303066,658836.0,2021-02-17,0.0,77.43283919871133,1190.0063081658773,974.4640823497659,215.54222581611134,25241.712917797737,29103.0611328125,32964.40934782727,26.53568432127063,1.0118275595836648,0.08852961559500971,0.09256660914156556,30654.0091796875,29103.0611328125,0,33183.046875
33183.046875,33225.47903743095,32504.10792379376,33098.179071236525,470783.0,2021-02-18,0.0,77.7691602771447,1338.1717253749193,1047.2056109547966,290.9661144201227,25154.25529649484,29370.39267578125,33586.53005506766,28.710119240339786,0.9521501384122412,0.0038435792230440942,0.003850975246364019,30895.8802734375,29370.39267578125,-1,32504.11328125
32504.11328125,33098.18452660993,32249.513306896966,32801.14890392996,781323.0,2021-02-19,0.0,71.63706118979174,1384.845976674027,1114.7336840986427,270.11229257538434,25164.649817633326,29576.1955078125,33987.74119799167,29.83173200227102,0.8318471550635334,-0.020672465380815155,-0.02046025478936675,31052.8853515625,29576.1955078125,0,32588.974609375
32588.974609375,32886.01017290459,32291.939045845404,32504.10680852348,486776.0,2021-02-22,0.0,71.93493682948103,1412.401966383597,1174.2673405556336,238.13462582796342,25210.907536690163,29784.11982421875,34357.33211174733,30.70906452511589,0.8066613365844895,0.00260738517566607,0.0026107873606862064,31286.2693359375,29784.11982421875,-1,32037.345703125
32037.345703125,32673.849121906205,31655.44226029541,32376.81349736121,707193.0,2021-02-23,0.0,67.00847239211141,1373.891082992137,1214.1920890429344,159.69899394920253,25387.14155561298,29985.6794921875,34584.21742876202,30.67156065462935,0.7230780999564611,-0.017071753457845857,-0.016926856793196277,31464.4904296875,29985.6794921875,0,32037.345703125
32037.345703125,32037.345703125,32037.345703125,32037.345703125,0.0,2021-02-24,0.0,67.00847239211141,1328.0618600160124,1236.96604323755,91.09581677846245,25833.942735629113,30250.88955078125,34667.836365933385,29.202095414335115,0.7022274918746355,0.0,0.0,31642.7115234375,30250.88955078125,0,32334.373046875
32334.373046875,32376.805205699387,31613.00199455148,32291.937409149337,404545.0,2021-02-25,0.0,68.36157019693209,1300.7156545074686,1249.7159654915338,50.99968901593479,26918.673439041864,30624.3046875,34329.935935958136,24.200590258433998,0.7307391433087868,0.009228569862040186,0.00927128440983882,31850.6353515625,30624.3046875,0,32334.373046875
32334.373046875,32419.24084342505,31782.73758765158,31825.16974647597,406329.0,2021-02-26,0.0,68.36157019693209,1264.4675942998329,1252.6662912531938,11.801303046639077,27654.60843053184,30910.73115234375,34166.853874155655,21.067911372035066,0.7186099874237926,0.0,0.0,32058.5591796875,30910.73115234375,1,33055.75
33055.75,33098.18216639898,32588.978775101754,32588.978775101754,436153.0,2021-03-01,0.0,71.6379861206752,1279.203969665079,1257.973826935571,21.23014272950809,28411.340774320928,31216.25302734375,34021.16528036657,17.970845191226953,0.8279063312361814,0.022064684577910637,0.02230991001678695,32338.620703125,31216.25302734375,0,33055.75
33055.75,33480.08557959738,32631.414420402627,33480.08557959738,382339.0,2021-03-02,0.0,71.6379861206752,1276.1717398838337,1261.6134095252235,14.558330358610192,28990.4116855706,31468.73291015625,33947.0541347419,15.751007399384628,0.8201798608872997,0.0,0.0,32618.6822265625,31468.73291015625,0,32970.87109375
32970.87109375,33140.60318113372,32843.57115848702,33098.17102901298,335683.0,2021-03-03,0.0,70.63973445713155,1252.481826708965,1259.787092961972,-7.305266253006948,29213.68883588191,31632.1017578125,34050.514679743086,15.290877226223445,0.7767867562642652,-0.0025710524512774042,-0.0025677501266799796,32610.1943359375,31632.1017578125,-1,32207.076171875
32207.076171875,33013.3116189579,31867.60495320683,32970.879456075185,608968.0,2021-03-04,0.0,62.23552774130223,1158.7185468160205,1239.5733837327816,-80.85483691676109,29308.851617950826,31704.23876953125,34099.62592111167,15.1108321445173,0.6049595264823874,-0.02343829223594586,-0.023165748933451358,32512.597265625,31704.23876953125,0,32207.076171875
32207.076171875,32249.50833475772,31613.005018107302,32037.340562540914,526275.0,2021-03-05,0.0,62.23552774130223,1072.0525178763528,1206.0692105614958,-134.01669268514297,29391.0904600119,31767.889453125,34144.688446238106,14.963530999565966,0.5923903788293758,0.0,0.0,32482.8935546875,31767.889453125,0,32164.638671875
32164.638671875,32461.67423159851,31994.906551248285,32249.506471639063,347688.0,2021-03-08,0.0,61.762036805399816,988.5493326059404,1162.5652349703848,-174.0159023644444,29591.326525864093,31863.3646484375,34135.40277101091,14.26113122478936,0.5663003891625427,-0.0013185140787710249,-0.001317645220992092,32440.4599609375,31863.3646484375,-1,31825.17578125
31825.17578125,32122.211386049217,31613.00798909369,31825.17578125,458043.0,2021-03-09,0.0,57.963181886177686,884.7814288529844,1107.0084737469047,-222.22704489392027,29798.96898382217,31941.86669921875,34084.76441461533,13.417485806795334,0.4727726346595231,-0.010610003420902394,-0.010553915872893893,32419.24296875,31941.86669921875,1,32376.80078125
32376.80078125,32886.0040120639,31825.165397410277,32207.0686902459,546193.0,2021-03-10,0.0,62.04824932952588,837.4030834185869,1053.087395681241,-215.6843122626542,30051.580656236652,32047.95,34044.319343763345,12.458639905287836,0.5823622097477429,0.017184473261487004,0.017332975748243662,32453.1884765625,32047.95,0,32546.541015625
32546.541015625,32716.273130954585,32291.93762427868,32461.673218509557,310161.0,2021-03-11,0.0,63.23227652215403,804.2807735449824,1003.3260712539893,-199.04529770900695,30344.310692800973,32162.5203125,33980.72993219903,11.306387696192942,0.6056040785848903,0.005228955147090765,0.005242649992561965,32474.4052734375,32162.5203125,0,32461.6796875
32461.6796875,32716.279650681918,32376.81187347203,32673.84748311893,432942.0,2021-03-12,0.0,62.187690994352444,762.3950883685684,955.1398746769052,-192.74478630833676,30689.320899309812,32272.84755859375,33856.37421787769,9.813368073015113,0.5596239184857293,-0.0026107890789788504,-0.0026073839331884896,32487.1359375,32272.84755859375,0,32461.6796875
32461.6796875,32886.015278737854,32291.944059444064,32504.11185506299,369579.0,2021-03-15,0.0,62.187690994352444,720.8904052432445,908.2899807901731,-187.39957554692865,31115.608145667247,32383.1748046875,33650.74146370775,7.828550885855521,0.530966767015306,0.0,0.0,32427.72890625,32383.1748046875,1,34371.1875
34371.1875,34583.35528112467,32504.10963454221,32673.845251002644,1072700.0,2021-03-16,0.0,73.5782996580115,832.4826253844512,893.1285097090288,-60.64588432457754,31445.71429724421,32588.97744140625,33732.24058556829,7.0162566236856225,1.279440003683505,0.057158333617150614,0.058823444469982,32559.27265625,32588.97744140625,0,34286.3203125
34286.3203125,34583.355907232515,33946.85255233505,34583.355907232515,336480.0,2021-03-17,0.0,72.53249777327,903.655413952245,895.2338905576721,8.421523394572887,31289.711184176038,32650.50595703125,34011.30072988646,8.335520280427176,1.1010510872394426,-0.0024721908332449947,-0.0024691374861575133,32690.817578125,32650.50595703125,0,34371.1875
34371.1875,34371.1875,33946.85193775066,34371.1875,379359.0,2021-03-18,0.0,72.94659872674342,955.8895348933656,907.3650194248108,48.524515468554796,31160.55436366427,32709.91298828125,34259.27161289823,9.473327704491648,1.0361168438744899,0.0024721908332450563,0.002475249216786324,32907.2287109375,32709.91298828125,-1,33861.98046875
33861.98046875,34159.0160259928,33692.248349540816,33946.84826780528,471769.0,2021-03-19,0.0,66.47129060810704,945.2998717715236,914.9519898941534,30.34788187737024,31149.429791137052,32777.80634765625,34406.18290417545,9.935848294714427,0.8329003100521373,-0.014925775828701186,-0.014814938565913649,33072.719140625,32777.80634765625,-1,33395.21875
33395.21875,33777.1186955276,33225.48312160863,33734.68652788075,437559.0,2021-03-22,0.0,61.11585496031871,888.9959259863645,909.7607771125956,-20.76485112623118,31169.63040105784,32818.1185546875,34466.60670831716,10.046207559904143,0.6750392303523188,-0.013880126378317717,-0.013784241567936562,33195.7771484375,32818.1185546875,0,33437.6484375
33437.6484375,33946.851806003346,33225.48065719875,33310.348465099596,462094.0,2021-03-23,0.0,61.420140018663766,838.1368446619636,895.4359906224693,-57.29914596050571,31260.454923946414,32888.13369140625,34515.81245886609,9.898273843888884,0.6688031929516797,0.0012697253607688865,0.0012705318032988355,33357.0244140625,32888.13369140625,-1,32673.845703125
32673.845703125,33480.08467411573,32461.677919064474,33055.74910599467,520525.0,2021-03-24,0.0,53.32968172176525,727.8084363845919,861.9104797748938,-134.1020433903019,31338.075813573578,32919.95869140625,34501.84156923893,9.610479117919594,0.4222088462647589,-0.023107531619154915,-0.022842597194077885,33386.72890625,32919.95869140625,0,32504.11328125
32504.11328125,32886.01672168169,32461.681111825208,32886.01672168169,483859.0,2021-03-25,0.0,51.69993323525817,619.5347787369683,813.4353395673088,-193.9005608303405,31358.011294111497,32928.445703125,34498.880112138504,9.538466669044542,0.36489966742974245,-0.0052082884522190506,-0.005194748834195684,33382.4861328125,32928.445703125,0,32291.939453125
32291.939453125,32588.975020400932,31613.003995552717,32334.3750935367,560927.0,2021-03-26,0.0,49.6570470485738,510.7192170402632,752.8921150618996,-242.17289802163646,31352.399464173664,32926.3240234375,34500.24858270133,9.560281057451098,0.2984704646170538,-0.006548997276968367,-0.006527599331478839,33365.512109375,32926.3240234375,1,32928.4375
32928.4375,33140.60523153195,32291.934305404153,32461.669882190086,419278.0,2021-03-29,0.0,55.3561415524731,470.41947053811236,696.3975861571423,-225.97811561902995,31347.208482127855,32919.9583984375,34492.70831474714,9.554993340357878,0.5026956293160699,0.019518999577633304,0.01971074074999235,33412.187890625,32919.9583984375,0,32716.27734375
32716.27734375,33098.180740495605,32673.84517917904,33055.74857592465,317444.0,2021-03-30,0.0,53.194492069562074,416.56023251746956,640.4301154292077,-223.86988291173816,31329.07843187658,32902.984765625,34476.89109937342,9.566951721612432,0.4406866158831905,-0.006463913978879611,-0.006443067827011206,33246.696875,32902.984765625,0,32970.87109375
32970.87109375,33140.60318113372,32504.10002591812,32716.267744323322,288250.0,2021-03-31,0.0,55.44304719540577,389.925171589417,590.3291266612497,-200.40395507183268,31329.07843187658,32902.984765625,34476.89109937342,9.566951721612432,0.5215661906523126,0.007751745384708185,0.0077818679468015794,33115.151953125,32902.984765625,1,33819.546875
33819.546875,33819.546875,33055.74367368424,33055.74367368424,524890.0,2021-04-01,0.0,61.99699875056293,432.3142867843708,558.726158685874,-126.41187190150322,31394.67256353091,32983.60830078125,34572.54403803159,9.634699289178172,0.763049837265711,0.025414467709653554,0.025740168612374825,33059.987890625,32983.60830078125,0,33861.98046875
33861.98046875,34159.0160259928,33861.98046875,34116.58386591585,409309.0,2021-04-02,0.0,62.29562786506636,463.98348950936634,539.7776248505725,-75.79413534120613,31475.325724811035,33066.353515625,34657.38130643896,9.623243095505813,0.7500355297747383,0.0012539196727756243,0.0012547061587442343,33059.987890625,33066.353515625,0,33777.11328125
33777.11328125,34159.016644462674,33480.08119753063,34116.58448361746,312092.0,2021-04-05,0.0,61.25882170555234,476.73794974110206,527.1696898286784,-50.43174008757637,31585.19076128494,33146.97724609375,34708.76373090257,9.42340215950077,0.7017356537802878,-0.0025094136343351255,-0.0025062676879847867,33098.17734375,33146.97724609375,0,33692.25390625
33692.25390625,33946.853866504476,33564.950447220814,33564.950447220814,316038.0,2021-04-06,0.0,60.180275207588615,474.52844052389264,516.6414399677213,-42.1129994438287,31792.14104036697,33240.33115234375,34688.52126432054,8.713451772424197,0.6560301890507216,-0.0025154947581269337,-0.002512333552408874,33123.637890625,33240.33115234375,0,33777.11328125
33777.11328125,33819.548920996654,33564.94551922106,33607.381158967706,315618.0,2021-04-07,0.0,60.921236851357904,474.15902087481663,508.14495614914046,-33.98593527432382,31903.119870173126,33310.34677734375,34717.57368451438,8.449187974997363,0.6658462119818085,0.0025154947581269766,0.0025186612696237454,33233.9646484375,33310.34677734375,0,33777.11328125
33777.11328125,34201.44880530788,33734.681120404784,34031.716683025596,337866.0,2021-04-08,0.0,60.921236851357904,468.46606792040984,500.20917850339436,-31.743110582984514,31998.050742981435,33371.875390625,34745.700038268566,8.23342788837997,0.6474853036448569,0.0,0.0,33361.2646484375,33371.875390625,1,34837.95703125
34837.95703125,35219.85693157647,33904.41814339376,33904.41814339376,833310.0,2021-04-09,0.0,69.22411980409373,543.2928447462182,508.82591175195915,34.466932994259025,32039.466417365536,33490.6892578125,34941.91209825946,8.666425640125818,0.9641836304831571,0.03092406038519428,0.03140717624880285,33615.86640625,33490.6892578125,0,34837.95703125
34837.95703125,34965.25699802549,34583.35361879743,34965.25699802549,424483.0,2021-04-12,0.0,69.22411980409373,595.7264408946867,526.2060175805047,69.52042331418193,32124.301612048876,33609.503125,35094.70463795113,8.837985538955374,0.9135647235535845,0.0,0.0,33806.818359375,33609.503125,-1,34243.890625
34243.890625,34880.39402595568,34159.02280909217,34795.52621004784,427757.0,2021-04-13,0.0,60.83027687764063,582.6280756589258,537.490429196189,45.137646462736825,32130.644086807948,33603.13828125,35075.63247569205,8.764027824530181,0.7175738098555935,-0.01719933878216587,-0.017052274498103204,33959.5796875,33603.13828125,0,34371.1875
34371.1875,34371.1875,33734.68415662599,33946.85193775066,531124.0,2021-04-14,0.0,61.8964703869725,575.8809239709808,545.1685281511474,30.712395819833432,32126.13481391481,33607.381640625,35088.628467335184,8.81500881294268,0.7578253149987829,0.0037104678600077853,0.0037173601678035517,34099.611328125,33607.381640625,-1,33946.84765625
33946.84765625,34540.91876003335,33861.979858723615,34371.18316498059,439952.0,2021-04-15,0.0,56.38659062213455,530.1814765776217,542.1711178364422,-11.989641258820598,32139.224331217505,33586.1646484375,35033.1049656575,8.616287881428647,0.6246364495895305,-0.012422643591817878,-0.012345801079756136,34112.34140625,33586.1646484375,0,33819.546875
33819.546875,34456.050122579996,33437.643534891504,33861.97903327817,460604.0,2021-04-16,0.0,54.81028565788718,478.18006400074955,529.3729070693038,-51.192843068554225,32138.681953637675,33584.04296875,35029.40398386232,8.607427143046674,0.5814688869381537,-0.003757051909658881,-0.0037500030205768198,34108.098046875,33584.04296875,1,34583.3515625
34583.3515625,34583.3515625,33734.6805292559,33946.84828756692,499684.0,2021-04-19,0.0,61.72420839967754,492.9191595430748,522.082157564058,-29.162998020983196,32134.497006095768,33643.449609375,35152.40221265423,8.970260902489333,0.8114418408777118,0.02233345230751141,0.02258471085739533,34188.721875,33643.449609375,1,35177.4296875
35177.4296875,36026.10088986755,34625.790622839435,34710.658438856604,995422.0,2021-04-20,0.0,66.07218095945495,546.2404191897003,526.9138098891865,19.326609300513837,32077.699056453213,33730.438671875,35383.178287296796,9.799692387634868,0.9377552888921684,0.017032277335442023,0.01717815359585284,34337.239453125,33730.438671875,0,35177.4296875
35177.4296875,35177.4296875,35177.4296875,35177.4296875,0.0,2021-04-21,0.0,66.07218095945495,581.7913728252097,537.8893224763912,43.902050348818534,32161.11581523793,33855.61787109375,35550.11992694958,10.010167661436222,0.8900295699961996,0.0,0.0,34477.27109375,33855.61787109375,-1,33946.84765625
33946.84765625,35601.75753185983,33946.84765625,34795.51867371119,476681.0,2021-04-22,0.0,51.9069284990482,504.8484950003258,531.2811569811781,-26.432661980852345,32357.200823900454,33927.75458984375,35498.308355787056,9.258224040641021,0.5060784504231148,-0.03560867773329441,-0.03498214742185324,34494.24453125,33927.75458984375,1,35219.85546875
35219.85546875,35219.85546875,33819.54893457697,33946.84889606517,664566.0,2021-04-23,0.0,61.17901388850835,540.3628350805375,533.09749260105,7.265342479487458,32602.914978091634,34074.150390625,35545.385803158366,8.63549286287211,0.8893683731253366,0.03681400223670976,0.03750003020576864,34532.434375,34074.150390625,-1,34371.1875
34371.1875,35134.990816268466,34159.01971887533,35007.69084337401,535468.0,2021-04-26,0.0,53.74047204698029,494.32947056981357,525.3438881948027,-31.014417624989164,32773.38996256306,34146.287890625,35519.185818686936,8.041271909025715,0.5819068937238779,-0.024391358644891902,-0.024096293339505914,34485.757421875,34146.287890625,0,34243.890625
34243.890625,34540.92624122639,33989.28717727649,34116.590640589275,270137.0,2021-04-27,0.0,52.705319388247304,442.4753234965174,508.7701752551457,-66.29485175862834,33026.09912178044,34222.6685546875,35419.23798759456,6.992847042275237,0.508867880847056,-0.0037104678600078725,-0.003703592580267978,34485.757421875,34222.6685546875,0,34286.3203125
34286.3203125,34498.48809746582,33989.284717767485,33989.284717767485,286844.0,2021-04-28,0.0,53.030077154832256,400.19110557872773,487.05436131986215,-86.86325574113442,33247.03692623887,34288.441015625,35329.84510501113,6.0743740954076655,0.4989818058395317,0.0012382770267629468,0.0012390440083063226,34477.270703125,34288.441015625,0,34328.75390625
34328.75390625,34710.65380903509,34286.31826445059,34286.31826445059,439805.0,2021-04-29,0.0,53.37489657852576,365.8868784428123,462.8208647444522,-96.93398630163989,33296.134917749514,34313.9013671875,35331.667816625486,5.932094042860543,0.5072966342478187,0.0012368593823674778,0.001237624608393162,34515.461328125,34313.9013671875,0,34328.75390625
34328.75390625,34328.75390625,34328.75390625,34328.75390625,0.0,2021-04-30,0.0,53.37489657852576,334.8406961745859,437.224831030479,-102.38413485589308,33341.94851139394,34337.2400390625,35332.53156673106,5.797155080235354,0.4957368607204084,0.0,0.0,34566.38203125,34337.2400390625,0,34328.75390625
34328.75390625,34328.75390625,34328.75390625,34328.75390625,0.0,2021-05-03,0.0,53.37489657852576,306.70091580860026,411.12004798610326,-104.419132177503,33404.943845617534,34364.8220703125,35324.70029500746,5.5864000851277185,0.48121211465446095,0.0,0.0,34540.922265625,34364.8220703125,1,35177.4296875
35177.4296875,35432.029656649436,33946.855052506224,33946.855052506224,495759.0,2021-05-04,0.0,60.6001416170032,348.85954433030565,398.6679472549438,-49.80840292463813,33468.54814306351,34439.080859375,35409.61357568648,5.63622891258021,0.8803832759657508,0.024421365592354125,0.024722009530776745,34540.922265625,34439.080859375,0,35177.4296875
35177.4296875,35856.36525783321,35092.56187148283,35856.36525783321,487196.0,2021-05-05,0.0,60.60014161700321,377.9142014988174,394.51719810371856,-16.602996604901136,33537.59768118638,34509.0966796875,35480.59567818862,5.630393675722938,0.8439699931979547,0.0,0.0,34540.922265625,34509.0966796875,0,35092.55859375
35092.55859375,35432.02634720947,34880.390812975114,35219.85856643458,413255.0,2021-05-06,0.0,59.53020631540434,389.60076357957587,393.53391119889,-3.933147619314127,33634.409120995224,34574.8689453125,35515.32876962977,5.4401352948282184,0.7752321976184999,-0.0024155727671056034,-0.002412657618932279,34655.493359375,34574.8689453125,0,35219.85546875
35219.85546875,35644.19099297828,34922.819906009914,35092.5555072618,567916.0,2021-05-07,0.0,60.65234204784107,404.47174368752894,395.72147769661785,8.750265990911089,33616.24286628676,34593.9638671875,35571.68486808824,5.652552593593424,0.8200767913269166,0.003620897270520901,0.0036274606384121277,34655.493359375,34593.9638671875,1,36407.9921875
36407.9921875,36492.85998333964,35219.8534824488,35262.289119819245,945365.0,2021-05-10,0.0,69.22855646568568,506.29356898648984,417.8358959545923,88.45767303189757,33403.514731976065,34672.465625,35941.41651802393,7.319646123516385,1.1838430754259581,0.0331783167425077,0.03373485503948803,34859.173828125,34672.465625,0,36153.38671875
36153.38671875,36747.45771936235,36153.38671875,36492.85437099961,436279.0,2021-05-11,0.0,65.91316436600772,559.988368292099,446.26639042209365,113.72197787000539,33355.53190514206,34767.9404296875,36180.34895423294,8.124775336645593,0.9904552277140858,-0.007017686749790129,-0.006993120286303944,35050.1234375,34767.9404296875,0,36238.265625
36238.265625,36238.265625,35771.49441584161,36068.5300073239,387125.0,2021-05-12,0.0,66.48933275565136,602.4462763002884,477.50236759773264,124.9439087025558,33318.507452438855,34861.2943359375,36404.08121943614,8.851001736376894,0.9462610175748593,0.0023449926171774356,0.002347744262807261,35245.31796875,34861.2943359375,-1,35644.1875
35644.1875,36238.258567263736,35644.1875,36068.52298264521,536937.0,2021-05-13,0.0,58.97547976303975,581.4546868331963,498.2928314448254,83.1618553883709,33428.64466930107,34946.161328125,36463.67798694893,8.684883267007745,0.7299896241059933,-0.016529531910733947,-0.016393668812619944,35376.861328125,34946.161328125,0,35983.65625
35983.65625,36577.72733475822,35686.62418652209,35771.488502429376,390105.0,2021-05-14,0.0,61.642934258863995,585.4621487967743,515.7266949152153,69.73545388155901,33566.76632956166,35054.366796875,36541.967264188344,8.487390321059562,0.8123451066143206,0.009478752225494547,0.009523817873531293,35542.3515625,35054.366796875,1,36365.55859375
36365.55859375,36747.461920504735,36153.39085197539,36407.99075054448,366136.0,2021-05-17,0.0,64.44388228253553,612.3951091095951,535.0603777540913,77.33473135550378,33563.99739090014,35143.4771484375,36722.95690597486,8.988750605786793,0.8868620156354212,0.010557291926119951,0.010613216764208122,35746.03203125,35143.4771484375,1,36917.19921875
