time,close,high,low,open,volume,ticker,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
2023-07-28,62875.8359375,63119.54072795542,61413.60719476744,61576.07705507106,5473600.0,VNM,0.0,80.19782786545862,1358.3364589641133,1103.6227484092342,254.71371055487907,56116.70266950097,59175.587109375,62234.471549249036,10.338332374194302,1.104836322008519,0.02220865724757302,0.02245710529954903,60081.35625,59175.587109375,0,63363.25
2023-07-31,63363.25,63688.18974358975,62713.37051282052,62794.60544871795,3364900.0,VNM,0.0,81.5300013526986,1508.2818711829314,1184.5545729639737,323.7272982189577,56002.32711425161,59472.09453125,62941.861948248385,11.66855630139334,1.0607228095011838,0.007722116822436877,0.007752009261308368,60544.39609375,59472.09453125,-1,61738.54296875
2023-08-01,61738.54296875,63363.24146792763,61738.54296875,63363.24146792763,5730800.0,VNM,0.0,65.67078126519247,1478.9658142041517,1243.4368212120094,235.52899299214232,56231.40514513392,59691.428515625,63151.451886116076,11.593032556040683,0.7958237898888032,-0.0259756210565959,-0.025641156841702428,60836.84140625,59691.428515625,0,61819.78515625
2023-08-02,61819.78515625,62144.7248942592,61169.9056802316,61738.5502217477,2678900.0,VNM,0.0,66.02665336335946,1445.6239404833977,1283.8742450662871,161.74969541711062,56665.81056794265,59947.3185546875,63228.826541432354,10.947972539426479,0.7853058120117395,0.0013150420605517292,0.0013159071075117268,61121.163671875,59947.3185546875,-1,60938.4453125
2023-08-03,60938.4453125,62197.504099948346,60938.4453125,62197.504099948346,2917600.0,VNM,0.0,58.8940522745018,1332.7207306254422,1293.6435421781182,39.07718844732403,57076.99899699435,60130.7091796875,63184.41936238066,10.156907258711376,0.6322548775896165,-0.014359199928287242,-0.014256598296522816,61317.351953125,60130.7091796875,0,61274.1953125
2023-08-04,61274.1953125,61274.1953125,60434.8227739726,60854.5090432363,3165200.0,VNM,0.0,60.638498582256034,1255.8595749746237,1286.0867487374194,-30.2271737627957,57467.72493375469,60314.6408203125,63161.55670687032,9.440215005306115,0.6685252621473984,0.005494535474748547,0.005509658119406069,61474.003515625,60314.6408203125,1,62869.0078125
2023-08-07,62869.0078125,62869.0078125,60686.639049983314,61190.26261056409,4317900.0,VNM,0.0,67.65921978418781,1308.5504407755507,1290.5794871450457,17.970953630504937,57589.580530839514,60529.5720703125,63469.56360978548,9.71423203209771,0.8978643664067933,0.02569452376434731,0.02602747358600821,61782.01328125,60529.5720703125,0,62533.2578125
2023-08-08,62533.2578125,62869.006847734905,62029.63425964765,62701.13233011745,3430500.0,VNM,0.0,65.02948785915717,1308.1367266221496,1294.0909350404668,14.045791581682806,57705.887939292865,60699.2833984375,63692.67885758214,9.863033932363336,0.8063368069961853,-0.005354780483299138,-0.005340469202271159,61983.3359375,60699.2833984375,-1,61358.12890625
2023-08-09,61358.12890625,62533.25039009063,61106.31715971272,62533.25039009063,3705000.0,VNM,0.0,56.719989498378204,1199.1625737056966,1275.105262773513,-75.94268906781645,57812.610393902454,60781.805859375,63751.00132484755,9.77001398195404,0.5970503716540054,-0.018970877325177177,-0.018792062773596574,62026.52890625,60781.805859375,0,61358.12890625
2023-08-10,61358.12890625,62113.56414586184,61190.25440855848,61358.12890625,2733200.0,VNM,0.0,56.719989498378204,1100.1182935152465,1240.1078689218598,-139.9895754066133,57976.63274537144,60880.57578125,63784.51881712856,9.53980148385166,0.5822249470977517,0.0,0.0,62012.8578125,60880.57578125,0,61693.8828125
2023-08-11,61693.8828125,61693.8828125,60770.57300170068,61358.13379039116,2181300.0,VNM,0.0,58.4781017644801,1036.7663252775383,1199.4395601929955,-162.67323491545721,58133.515816486826,60988.009375,63842.50293351318,9.3608353109596,0.623642499629193,0.005457119063610586,0.005472036260476543,61894.6625,60988.009375,0,61609.9375
2023-08-14,61609.9375,61693.874744550405,60854.50229904632,61609.9375,3066500.0,VNM,0.0,57.84541572366046,968.6200993046587,1153.2756680153282,-184.6555687106695,58472.58752707777,61131.863671875,63791.13981667223,8.700131110253345,0.5898879623803519,-0.0013616013722285536,-0.0013606748136623104,61719.33125,61131.863671875,0,61106.3203125
2023-08-15,61106.3203125,61609.94383155906,61022.38305932349,61190.2575656765,2219700.0,VNM,0.0,54.066135532655814,864.0161853737154,1095.4237714870058,-231.40758611329034,58820.44653289493,61246.4751953125,63672.50385773007,7.92218214903328,0.4711143390464243,-0.008207877649364051,-0.008174284992579328,61656.108984375,61246.4751953125,0,61358.12890625
2023-08-16,61358.12890625,61693.87790163304,60854.50541317544,61106.31715971272,2083900.0,VNM,0.0,55.62716815230757,792.3025088851064,1034.799518966626,-242.49701008151965,59187.527293459294,61365.553515625,63543.5797377907,7.0985303558327075,0.4982955647412696,0.004112359957981844,0.004120827313152553,61609.943359375,61365.553515625,0,61777.81640625
2023-08-17,61777.81640625,62533.251661217735,61190.25565238621,61358.13015349015,4580900.0,VNM,0.0,58.17823323999748,760.566836321268,979.9529824375545,-219.38614611628645,59636.00476737736,61505.6162109375,63375.22765449764,6.079482033472154,0.5727959267285433,0.006816679306316913,0.00683996574669421,61693.88046875,61505.6162109375,0,61526.0078125
2023-08-18,61526.0078125,62785.06663540246,60518.76075417804,61693.88232222033,7106200.0,VNM,0.0,56.09444563511409,706.9479818331165,925.351982316667,-218.40400048355048,59929.1427736815,61596.5326171875,63263.922460693495,5.413908129759689,0.47885173495503397,-0.004084365515865275,-0.004076035839371661,61719.06171875,61596.5326171875,0,61190.25
2023-08-21,61190.25,61945.68518518518,61022.37551440329,61022.37551440329,3055200.0,VNM,0.0,53.35052298017637,630.0984215437347,866.3012701620805,-236.2028486183458,60215.26438643194,61666.599609375,63117.93483231806,4.707038273997576,0.3358926311975519,-0.005472113578316741,-0.0054571688370098625,61551.1859375,61666.599609375,0,61022.38671875
2023-08-22,61022.38671875,61442.07300980055,59679.39058738824,61442.07300980055,3075100.0,VNM,0.0,51.981486672811,549.3172402310302,802.9044641758705,-253.5872239448404,60308.12561465669,61691.7173828125,63075.309150968314,4.485502517526886,0.2581184423514419,-0.0027470708646912517,-0.002743301118233732,61400.098828125,61691.7173828125,1,61693.8828125
2023-08-23,61693.8828125,61777.82006802721,60099.074957483,60770.57300170068,3072800.0,VNM,0.0,56.76140349617611,533.3337553395322,748.990322408603,-215.65656706907077,60394.155685571866,61730.1015625,63066.047439428134,4.328344982797496,0.486444529443333,0.010943989716166915,0.011004094232578865,61433.67421875,61730.1015625,1,62701.12890625
2023-08-24,62701.12890625,62869.00341470047,61274.19558442102,61693.88185554719,4419900.0,VNM,0.0,62.751064934738366,595.0833201785135,718.2089219625852,-123.1256017840717,60391.74307731061,61790.416015625,63189.08895393939,4.527151712203092,0.8255632055491633,0.016194670408672663,0.01632651484769121,61567.97421875,61790.416015625,0,62869.0078125
2023-08-25,62869.0078125,63204.75685288719,62365.384251919226,63204.75685288719,2751400.0,VNM,0.0,63.65476312503533,650.0730820731114,704.5817539846905,-54.508671911579086,60392.514331334794,61790.074609375,63187.6348874152,4.523575305177449,0.8860059634200491,0.0026738683361930376,0.002677446310432652,61685.48671875,61790.074609375,1,65387.109375
2023-08-28,65387.109375,65554.98385349808,62952.92943677792,62952.92943677792,5466800.0,VNM,0.0,73.8879738693293,886.6221873230315,740.9898406523587,145.63234667067286,59863.22429362645,61891.267578125,63919.31086262355,6.5535684236505904,1.3618755387509833,0.039271813980385914,0.04005314621808509,62063.20390625,61891.267578125,0,64967.42578125
2023-08-29,64967.42578125,65135.30026647286,63960.17886991279,65051.36302386143,4199900.0,VNM,0.0,70.33361879680547,1028.3696932188686,798.4658111656606,229.903882053208,59605.169527229344,62052.71171875,64500.25391027065,7.888590598953947,1.0954369392686742,-0.006439132222557905,-0.006418445436134568,62449.314453125,62052.71171875,0,65303.1796875
2023-08-30,65303.1796875,65890.74043018959,64211.99545107648,64631.68169585476,2659700.0,VNM,0.0,71.51420880924981,1154.4899061062679,869.6706301537822,284.81927595248567,59385.11462792638,62226.8814453125,65068.648262698625,9.133566559602006,1.0412650720260535,0.005154726171575884,0.005168034629854379,62843.81953125,62226.8814453125,0,65303.1796875
2023-08-31,65303.1796875,66226.48942601221,64715.61894481041,65051.36794063304,3836000.0,VNM,0.0,71.51420880924981,1240.1454585837855,943.7655958397829,296.3798627440026,59360.00001536631,62445.1181640625,65530.23631275869,9.881054722614614,0.9632013079702241,0.0,0.0,63196.355859375,62445.1181640625,0,65303.1796875
2023-09-01,65303.1796875,65303.1796875,65303.1796875,65303.1796875,0.0,VNM,0.0,71.51420880924981,1293.1217978914356,1013.6368362501134,279.4849616413221,59363.561665903784,62646.5673828125,65929.57309972121,10.481039437795044,0.9046006211632457,0.0,0.0,63574.073046875,62646.5673828125,0,65303.1796875
2023-09-04,65303.1796875,65303.1796875,65303.1796875,65303.1796875,0.0,VNM,0.0,71.51420880924981,1319.8910460909683,1074.8876782182845,245.00336787268384,59276.69359938982,62768.2759765625,66259.85835373518,11.125309156097982,0.8630021344348383,0.0,0.0,63985.366015625,62768.2759765625,1,67233.734375
