close,high,low,open,volume,time,sentiment_score,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,log_ret,price_change,sma_10,sma_20,target_3class,target_price_next
40408.09765625,40408.09765625,40408.09765625,40408.09765625,0.0,2021-02-11,0.0,57.49278630276325,484.7031444822205,569.3356206889725,-84.63247620675202,38008.97679737315,40184.8349609375,42360.69312450185,10.829250216801624,0.5513045149383188,0.0,0.0,40404.95546875,40184.8349609375,0,40408.09765625
40408.09765625,40408.09765625,40408.09765625,40408.09765625,0.0,2021-02-12,0.0,57.49278630276325,455.2215155317899,546.5127996575361,-91.29128412574619,38017.69009280133,40195.8408203125,42373.99154782367,10.837692074899795,0.5487240927031785,0.0,0.0,40272.88203125,40195.8408203125,0,40408.09765625
40408.09765625,40408.09765625,40408.09765625,40408.09765625,0.0,2021-02-15,0.0,57.49278630276324,426.93566361300327,522.5973724486296,-95.66170883562631,38059.3052980356,40228.8587890625,42398.4122800894,10.786055365889528,0.5413077778282074,0.0,0.0,40423.822265625,40228.8587890625,0,40408.09765625
40408.09765625,40408.09765625,40408.09765625,40408.09765625,0.0,2021-02-16,0.0,57.49278630276325,399.90901993175066,498.05970194525383,-98.15068201350317,38537.84129260642,40362.50390625,42187.16651989358,9.041374726809442,0.512493748065829,0.0,0.0,40439.54453125,40362.50390625,1,43395.47265625
43395.47265625,43395.47265625,41037.023055366844,41037.023055366844,636420.0,2021-02-17,0.0,69.55857516577423,612.486048159466,520.9449711880964,91.54107697136965,38507.905146838915,40601.49375,42695.08235316109,10.31286492094191,1.1672702798513999,0.07132491707055244,0.07393010741098172,40769.72734375,40601.49375,1,43867.16796875
43867.16796875,43992.95073456631,42798.005246616485,43395.4779905914,465180.0,2021-02-18,0.0,70.96023516547787,809.6832200112694,578.692620952731,230.99059905853846,38368.392616071746,40829.47734375,43290.56207142825,12.055430966984856,1.117144666097236,0.010811039028123305,0.01086968947743605,41115.634375,40829.47734375,-1,43269.69140625
43269.69140625,43709.93289029501,43081.015431637104,43426.918928375664,218160.0,2021-02-19,0.0,66.76668798513624,907.2933215189696,644.4127610659788,262.88056045299084,38337.27178378912,40992.996484375,43648.72118496088,12.956967913278278,0.9286391058103158,-0.013713735623146836,-0.01362013073024515,41338.9015625,40992.996484375,0,43081.015625
43081.015625,43364.02958818961,42514.987698620775,43081.015625,298830.0,2021-02-22,0.0,65.45126775388815,958.3778877683726,707.2057864064576,251.172101361915,38262.925738733466,41071.61171875,43880.29769876653,13.67701856576674,0.8577124535363995,-0.004369995058434284,-0.00436046052370842,41606.193359375,41071.61171875,0,42829.44140625
42829.44140625,43647.0384323789,41823.168426789605,42923.77938291575,560340.0,2021-02-23,0.0,63.65056670472652,967.4111243567168,759.2468539965096,208.16427036020718,38225.492286531706,41137.6482421875,44049.80419784329,14.158106163537642,0.7904709070914999,-0.005856677907212787,-0.005839561001528715,41848.327734375,41137.6482421875,0,42829.44140625
42829.44140625,42829.44140625,42829.44140625,42829.44140625,0.0,2021-02-24,0.0,63.65056670472653,963.4638182723065,800.090246851669,163.37357142063752,38192.441906510394,41180.1001953125,44167.75848411461,14.5102040773674,0.7760257451662581,0.0,0.0,42090.462109375,41180.1001953125,0,42829.44140625
42829.44140625,42829.44140625,42829.44140625,42829.44140625,0.0,2021-02-25,0.0,63.65056670472653,949.3915548925288,829.950508459841,119.44104643268781,38470.67412151067,41368.7759765625,44266.877831614336,14.011059242815188,0.752003811933203,0.0,0.0,42332.596484375,41368.7759765625,0,42452.09765625
42452.09765625,42672.218415737916,41854.62491759542,41980.40768229167,348990.0,2021-02-26,0.0,60.530779996914866,897.4455046104486,843.4495076899626,53.995996920485936,38470.10265116508,41404.9392578125,44339.775864459916,14.176263311839826,0.678401481715487,-0.008849423138920407,-0.0088103822419906,42536.996484375,41404.9392578125,0,42389.1953125
42389.1953125,43081.00958219946,42137.62983722486,43081.00958219946,360060.0,2021-03-01,0.0,60.00281081407617,841.5018821859121,843.0599825891526,-1.5581004032404735,38865.31672984635,41579.4642578125,44293.611785778645,13.055230876170686,0.6491685780423063,-0.0014828240606564653,-0.0014817252202551368,42735.10625,41579.4642578125,0,42703.6640625
42703.6640625,42829.4468189247,42294.86365523381,42609.32607391206,171300.0,2021-03-02,0.0,61.796829887557706,813.1674699480427,837.0814800609307,-23.914010112888036,39019.24577317349,41702.1037109375,44384.961648701516,12.866775049817742,0.6866592221422713,0.007391223750908881,0.0074186062670378305,42964.662890625,41702.1037109375,0,42829.44140625
42829.44140625,43081.0105723844,42703.65866572141,43018.1173595815,226680.0,2021-03-03,0.0,62.52092571852611,791.7347986654058,828.0121437818259,-36.277345116420065,39223.203165313585,41838.8935546875,44454.583944061415,12.503630794896395,0.6893473049384097,0.002941023448668126,0.002945352501038778,42908.059765625,41838.8935546875,-1,41760.28125
41760.28125,42986.67501569578,40879.79096150013,42892.33703371918,267900.0,2021-03-04,0.0,53.27690949004074,680.631071678552,798.5359293611712,-117.9048576826192,39378.08300822809,41906.502734375,44434.922460521906,12.066956492042944,0.47108441235786713,-0.025280070962561213,-0.02496320570956545,42697.37109375,41906.502734375,0,41571.60546875
41571.60546875,41634.49500029251,41005.57757440277,41603.05023452126,253260.0,2021-03-05,0.0,51.82078873294727,570.7764532081783,752.9840341305727,-182.2075809223944,39432.361824313404,41933.23203125,44434.1022381866,11.927867640027689,0.4276998539354487,-0.004528305096343848,-0.004518067781212554,42527.5625,41933.23203125,-1,41131.35546875
41131.35546875,41917.50400087934,41099.910706689465,41571.60056298247,225000.0,2021-03-08,0.0,48.49049258106561,443.0837868486851,691.0039846741952,-247.92019782551006,39541.53092333234,41969.394921875,44397.258920417655,11.569687878808192,0.32741219161616175,-0.010646635950178878,-0.01059016112165656,42332.596484375,41969.394921875,-1,40282.31640625
40282.31640625,40879.789035594855,40219.42319286945,40879.789035594855,445680.0,2021-03-09,0.0,42.78047518545629,270.260675320882,606.8553228035325,-336.59464748265054,39517.62535343905,41963.105859375,44408.58636531095,11.655383727463557,0.15634781200561723,-0.020858163619082753,-0.020642136706267022,42077.883984375,41963.105859375,1,41037.01953125
41037.01953125,41099.912743565,39936.408583662014,40565.32965158046,217380.0,2021-03-10,0.0,48.57704444979901,191.98229676979827,523.8807175967858,-331.8984208269875,39618.06232443904,41994.551953125,44371.04158181097,11.318085409453312,0.2985405847522145,0.01856200091785427,0.018735345738034592,41898.641796875,41994.551953125,1,41665.94921875
41665.94921875,41791.73198432394,41351.48677719823,41571.61122330006,154050.0,2021-03-11,0.0,52.86256299015291,178.63627956573328,454.83182999057533,-276.19555042484205,39793.83669694523,42057.44453125,44321.05236555477,10.76436221712348,0.41352404189300657,0.015209655018201236,0.015325910475078919,41782.292578125,42057.44453125,-1,41225.6953125
41225.6953125,41823.16792924964,41037.01936141304,41823.16792924964,124290.0,2021-03-12,0.0,49.7377888997871,131.02428747348313,390.0703214871569,-259.04603401367376,39932.724442099374,42098.3244140625,44263.92438602563,10.288295328161484,0.29852486311877363,-0.01062249514992304,-0.010566275688059457,41659.65234375,42098.3244140625,1,41728.83203125
41728.83203125,42106.183952211046,41068.466169568164,41225.69736499438,230040.0,2021-03-15,0.0,53.146424871049106,132.36455285735428,338.5291677611964,-206.1646149038421,40139.82211852034,42164.3611328125,44188.90014710466,9.603081654267756,0.39243746391452694,0.012130570918581007,0.01220444470217208,41593.616015625,42164.3611328125,0,41886.05859375
41886.05859375,41980.39656355574,41382.92398314502,41728.827415714775,181740.0,2021-03-16,0.0,54.19188163176083,144.4484802622901,299.71303026141516,-155.26454999912505,40382.80497089714,42238.2591796875,44093.71338847786,8.78565662896758,0.4050904667253656,0.0037607355969987107,0.00376781603621823,41511.85546875,42238.2591796875,0,41760.28125
41760.28125,41980.401979586255,41760.28125,41980.401979586255,156300.0,2021-03-17,0.0,53.16979084139014,142.2362879269931,268.21768179453073,-125.98139386753763,40373.03749146844,42156.499609375,43939.96172728156,8.461148977890668,0.38891876216577964,-0.0030073626361066925,-0.003002845050901204,41404.939453125,42156.499609375,0,42011.84765625
42011.84765625,42074.74087395738,39307.49457099499,41980.40288993506,274200.0,2021-03-18,0.0,54.997984181985906,158.95013787310018,246.36417301024463,-87.41403513714445,40472.247785012296,42063.73359375,43655.21940248771,7.567021149897052,0.4836989003561532,0.006005987092370453,0.006024059195003595,41430.09609375,42063.73359375,0,41823.16796875
41823.16796875,41980.399156496685,41508.7092783338,41823.16796875,113010.0,2021-03-19,0.0,53.31679252550043,155.18226588929974,228.12779158605568,-72.94552569675594,40502.51205608024,41991.407421875,43480.30278766977,7.091428733675352,0.44350192196508126,-0.004501221945583796,-0.004491106628868535,41455.25234375,41991.407421875,0,41477.265625
41477.265625,41823.16908819315,41351.479197404966,41760.27955947291,113190.0,2021-03-22,0.0,50.28221725589295,122.8684212052467,207.07591750989388,-84.20749630464718,40498.61950184288,41911.219921875,43323.82034190713,6.740917695382271,0.3463987796120244,-0.00830498274684429,-0.008270591649309211,41489.843359375,41911.219921875,0,41194.25390625
41194.25390625,41508.712621996885,40879.79150542565,41194.25390625,187500.0,2021-03-23,0.0,47.880993401468885,73.57466309146548,180.37566662620821,-106.80100353474273,40451.77695231709,41829.460546875,43207.14414143292,6.587144928699488,0.26946570201816444,-0.006846682531468555,-0.0068232974012495395,41581.037109375,41829.460546875,0,40848.34375
40848.34375,41162.80244273408,40282.31589203233,40722.56100992181,158490.0,2021-03-24,0.0,45.04927776069105,6.521767055419332,145.60488671205044,-139.0831196566311,40370.68831992879,41730.4056640625,43090.123008196206,6.516674460726233,0.17564511923451592,-0.008432502525559063,-0.00839704870094804,41562.16953125,41730.4056640625,0,40502.44140625
40502.44140625,41131.362551295686,40470.99663877489,40722.565833808694,151950.0,2021-03-25,0.0,42.351943863155114,-73.68022469140851,101.74786443135865,-175.42808912276718,40252.07423814656,41614.0556640625,42976.03708997844,6.5457759604629615,0.09191284232641651,-0.00850402187698055,-0.00846796496491975,41445.81875,41614.0556640625,0,40879.7890625
40879.7890625,40879.7890625,39307.49189264666,40408.09917452855,175770.0,2021-03-26,0.0,46.140567677041005,-105.57507499514031,60.28327654605886,-165.85835154119917,40195.806033135785,41535.440234375,42875.07443561421,6.450559780659422,0.2552872376397621,0.009273532031429525,0.009316664456473278,41411.228125,41535.440234375,0,40911.234375
40911.234375,41477.262197167205,40628.2204639164,41005.5723453612,261000.0,2021-03-29,0.0,46.45636150554754,-126.85232509071648,22.85615621870379,-149.70848130942028,40157.6241393663,41461.5421875,42765.460235633705,6.289771095522892,0.2889791412552122,0.0007689184638538783,0.0007692141574391353,41329.468359375,41461.5421875,0,40691.1171875
40691.1171875,41162.80712276885,40565.33443312085,40911.24161401054,95580.0,2021-03-30,0.0,44.489897526362476,-159.63613057766634,-13.642301140570236,-145.9938294370961,40153.55744284244,41360.91484375,42568.27224465756,5.838156169749241,0.22261831676912072,-0.005394886719739378,-0.005380360452641564,41209.97421875,41360.91484375,0,40785.453125
40785.453125,41037.02230619405,40439.549646570296,40691.11514268691,98040.0,2021-03-31,0.0,45.553594478002616,-175.97685917197668,-46.109212746851526,-129.86764642512514,40244.10396508026,41258.7154296875,42273.32689429474,4.91828916165034,0.26677658335414933,0.0023156590733457343,0.0023183422825505673,41112.49140625,41258.7154296875,1,42231.97265625
42231.97265625,42294.862189744425,40408.10248336062,40879.79240995657,371700.0,2021-04-01,0.0,58.640866572434895,-71.38211857865826,-51.16379391321288,-20.218324665445387,40198.995141090745,41282.3,42365.60485890926,5.2482776342851905,0.9383219776223425,0.03485210327559251,0.03546655536268495,41134.50390625,41282.3,0,42389.1953125
42389.1953125,42766.54721048984,42231.967811722316,42735.10244734973,239010.0,2021-04-02,0.0,59.77268427691092,23.92077746828727,-36.14687963691286,60.06765710520013,40137.079589294466,41323.1794921875,42509.27939508053,5.740603300466138,0.9493785969092361,0.0037159221725680492,0.003722834770938155,41191.106640625,41323.1794921875,0,42169.08203125
42169.08203125,42766.554746659385,42043.29927144744,42766.554746659385,109230.0,2021-04-05,0.0,57.404231334735,80.7567929327779,-12.766145122974706,93.5229380557526,40134.746041341874,41375.0658203125,42615.38559928312,5.995493925530904,0.8200852813927055,-0.005206202996013515,-0.0051926742092480715,41260.28828125,41375.0658203125,0,41917.51171875
41917.51171875,42609.32609207491,41791.72896227169,41980.404939527994,310560.0,2021-04-06,0.0,54.734773000034224,104.29784230885707,10.646652363391652,93.65118994546542,40307.563070252916,41456.8255859375,42606.08810162208,5.544382617054124,0.700426850491197,-0.00598361883567438,-0.005965752641083566,41332.6140625,41456.8255859375,0,42294.859375
42294.859375,42294.859375,41540.1555426724,41697.386736099754,98160.0,2021-04-07,0.0,57.897448318867916,151.65491234927322,38.848304360567965,112.80660798870525,40330.22179624883,41519.717578125,42709.213360001166,5.729787442017016,0.8258278880368902,0.008961870492562305,0.009002148285467193,41477.265625,41519.717578125,0,42137.625
42137.625,42294.85248272862,41980.39383219468,42294.85248272862,93150.0,2021-04-08,0.0,56.13736803092019,174.4868556875008,65.97601462595453,108.51084106154626,40323.28600845,41543.3013671875,42763.316725925004,5.873463680482156,0.7435721929876018,-0.0037245038547869314,-0.003717576493301622,41640.783984375,41543.3013671875,0,41917.51171875
41917.51171875,42137.63614893414,41760.28419442153,42137.63614893414,139410.0,2021-04-09,0.0,53.67729982087489,172.8277819560608,87.34636809197579,85.481413864085,40356.56355004835,41577.8921875,42799.220824951655,5.87489443641799,0.6390369147319049,-0.005237366637775396,-0.005223675545311335,41744.55625,41577.8921875,1,42420.6484375
42420.6484375,42452.09320410683,41823.172076427545,41917.51006132556,255780.0,2021-04-12,0.0,58.18777998612204,209.69465295614646,111.81602506480993,97.87862789133652,40335.24651265937,41612.4830078125,42889.719502965636,6.138718013598663,0.816372665811825,0.01193155474973839,0.012003019695583372,41895.49765625,41612.4830078125,0,42420.6484375
42420.6484375,43269.69030158214,42200.524016019604,42514.98642239802,369810.0,2021-04-13,0.0,58.18777998612204,236.18927094246465,136.69067424034088,99.49859670212376,40316.31054619291,41639.2125,42962.114453807095,6.35411610537588,0.7953491508766598,0.0,0.0,42068.45078125,41639.2125,0,42577.875
42577.875,42577.875,41980.40233741467,41980.40233741467,141720.0,2021-04-14,0.0,59.61299323438395,266.79783678994136,162.712106750261,104.08573003968036,40292.490153564504,41680.0921875,43067.69422143549,6.658344361107921,0.8235015481901984,0.0036995170142701027,0.0037063686740113067,42247.69296875,41680.0921875,-1,42043.29296875
42043.29296875,43049.56226647651,42043.29296875,42640.76559459244,311010.0,2021-04-15,0.0,52.998273245858755,245.09375526829535,179.1884364538679,65.90531881442746,40292.4093821694,41681.664453125,43070.9195240806,6.6660249257461945,0.6301519509215304,-0.012634879801229158,-0.01255539482066681,42228.825,41681.664453125,0,42137.625
42137.625,42514.97685467141,41508.704013855415,41508.704013855415,234420.0,2021-04-16,0.0,53.96889812604005,232.82110408729932,189.9149699805542,42.90613410674513,40294.3399849331,41697.3873046875,43100.4346244419,6.729665384078736,0.65688626075333,0.002241174674996096,0.002243687984195608,42203.66796875,41697.3873046875,1,43206.796875
43206.796875,43206.796875,41665.94435745306,42452.092999454144,361140.0,2021-04-19,0.0,63.235820192778526,305.8426112351008,213.10049823146352,92.74211300363726,40232.57420053634,41783.8638671875,43335.15353383866,7.425305000906691,0.9586290485916309,0.025056770909076424,0.02537333024820465,42307.439453125,41783.8638671875,1,44810.5390625
44810.5390625,45282.22894736842,43552.70059787662,43709.928102781276,655440.0,2021-04-20,0.0,72.25772002938572,487.5016575903792,267.9807301032467,219.5209274871325,39933.85666003636,41964.678125,43995.499589963634,9.678718177770538,1.200667435960689,0.036445540741877565,0.037117821812612695,42596.7421875,41964.678125,0,44810.5390625
44810.5390625,44810.5390625,44810.5390625,44810.5390625,0.0,2021-04-21,0.0,72.25772002938572,624.2715468135721,339.23889344531176,285.0326533682603,39838.64039049522,42162.787890625,44486.93539075478,11.024638627592083,1.0696177139633247,0.0,0.0,42848.31015625,42162.787890625,0,44810.5390625
44810.5390625,46540.067411991804,44055.83524671053,44810.5390625,760830.0,2021-04-22,0.0,72.25772002938572,724.3132372669133,416.2537622096321,308.05947505728125,39908.00236269,42378.1927734375,44848.383184185,11.657837435181072,0.9923398371396104,0.0,0.0,43115.6015625,42378.1927734375,1,46382.84375
46382.84375,46382.84375,44181.621648186825,44653.31157213572,659550.0,2021-04-23,0.0,78.66781729917997,919.8652121261839,516.9760521929425,402.88915993324144,39706.033498581106,42653.3455078125,45600.65751704389,13.819839799865424,1.1326948471193745,0.034486285406255326,0.03508783246965663,43562.134765625,42653.3455078125,-1,44810.5390625
44810.5390625,46351.39145804443,44810.5390625,46351.39145804443,381390.0,2021-04-26,0.0,62.993087940480194,937.1666394418353,601.0141696427211,336.1524697991142,39870.50220994257,42848.3107421875,45826.119274432436,13.899304223039294,0.8294752330555647,-0.03448628540625523,-0.03389841071355182,43801.123828125,42848.3107421875,0,44621.8671875
44621.8671875,45282.23308668076,44181.62202635364,44810.543158694505,245490.0,2021-04-27,0.0,61.411803698128544,924.9911791969207,665.809571553561,259.1816076433597,40148.77609224027,43044.8482421875,45940.920392134736,13.456068580624454,0.7722685871864814,-0.004219324131303701,-0.004210435289270897,44021.245703125,43044.8482421875,-1,44024.39453125
44024.39453125,44496.08445949526,43709.93212236812,44024.39453125,298230.0,2021-04-28,0.0,56.56905923158783,857.2491545270168,704.0974881482522,153.15166637876462,40485.74796850428,43206.7953125,45927.84265649572,12.595460155354331,0.6502361251732942,-0.013480133105816238,-0.013389682994201846,44165.89765625,43206.7953125,0,44307.40625
44307.40625,44401.74423088355,43426.91597170194,43867.161110850975,198690.0,2021-04-29,0.0,58.24856751118142,816.9821309448671,726.6744167075752,90.30771423729186,40587.75255918209,43310.5669921875,46033.381425192914,12.573441642990094,0.6830531022843518,0.006407945601916188,0.006428520409272442,44392.308984375,43310.5669921875,0,44307.40625
44307.40625,44307.40625,44307.40625,44307.40625,0.0,2021-04-30,0.0,58.24856751118142,776.1235554210216,736.5642444502646,39.559310970757,40685.17952650283,43406.4775390625,46127.77555162217,12.538672414091717,0.665532901354321,0.0,0.0,44609.287109375,43406.4775390625,0,44307.40625
44307.40625,44307.40625,44307.40625,44307.40625,0.0,2021-05-03,0.0,58.24856751118142,735.2671380684842,736.3048231739085,-1.0376851054243161,40829.019785005046,43513.39375,46197.76771499496,12.33815031949769,0.6478952840316139,0.0,0.0,44719.348046875,43513.39375,-1,43835.7109375
43835.7109375,43992.93842952359,43395.46585266471,43552.69702976523,219270.0,2021-05-04,0.0,53.908917409657604,657.2498956917843,720.4938376774837,-63.243941985699394,41029.996316213146,43609.3037109375,46188.611105661854,11.829161097463,0.543889151604339,-0.010703043651497022,-0.010645969882292494,44621.865234375,43609.3037109375,1,44307.40625
44307.40625,44999.216881453576,43772.82312996742,43835.716345582245,337470.0,2021-05-05,0.0,57.33228499464552,626.2633643916124,701.6477430203096,-75.38437862869716,41190.19871636089,43709.9310546875,46229.66339301411,11.529335679683683,0.6185592585022925,0.010703043651497119,0.010760526119276026,44571.551953125,43709.9310546875,0,44653.3125
44653.3125,44967.77491255192,44150.17779902557,44307.40900530154,276990.0,2021-05-06,0.0,59.696366051055925,622.4429240351601,685.8067792232797,-63.3638551881196,41396.58786513703,43835.7154296875,46274.84299423797,11.1284943824532,0.6676003096753123,0.007776645650285171,0.007806962295383801,44555.829296875,43835.7154296875,-1,44087.28125
44087.28125,44904.87830178089,43992.94327037441,44338.85042402735,277020.0,2021-05-07,0.0,54.386085552184625,567.2028448495039,662.0859923485247,-94.88314749902077,41677.38301828376,43944.20390625,46211.02479421623,10.316813988949445,0.5315590315294761,-0.012757158874587747,-0.012676131250061284,44326.273046875,43944.20390625,-1,43426.91796875
43426.91796875,44024.3943318732,43238.24199830637,44024.3943318732,523470.0,2021-05-10,0.0,48.918790983596104,464.7811780960765,622.625029498035,-157.84385140195855,41827.613211693024,43994.5173828125,46161.42155393197,9.850791871470902,0.3690298764413606,-0.015091855287899792,-0.014978543982001602,44187.9109375,43994.5173828125,0,43238.2421875
43238.2421875,44024.39452450672,43206.79742064765,43238.2421875,414870.0,2021-05-11,0.0,47.45105327371549,364.1885714163727,570.9377378817026,-206.74916646532984,41964.802660390815,44035.3970703125,46105.99148023419,9.404227270236772,0.3075057869873581,-0.004354139056439994,-0.004344673536025967,44049.5484375,44035.3970703125,1,43867.16796875
43867.16796875,43867.16796875,43206.80199932796,43238.246769512545,249000.0,2021-05-12,0.0,52.5605731740633,331.39712056855205,523.0296144190725,-191.6324938505204,42143.1844935813,44099.86171875,46056.5389439187,8.87384744037316,0.440538544884444,0.014440818535175707,0.014545590880468806,44033.82578125,44099.86171875,0,44024.39453125
44024.39453125,44181.622050613376,43552.70460300474,43552.70460300474,296040.0,2021-05-13,0.0,53.77073723663898,314.47149744768103,481.3179910247942,-166.84649357711316,42496.549128042374,44198.916796875,45901.28446570762,7.703209907411061,0.4487413122264377,0.0035777434315506507,0.0035841511950807092,44005.524609375,44198.916796875,1,44810.5390625
44810.5390625,45124.99775738654,44087.28001067601,44181.6179876497,245550.0,2021-05-14,0.0,59.35395168695948,360.3393451028678,457.1222618404089,-96.78291673754109,42915.842869888555,44332.5625,45749.282130111445,6.391327503847519,0.6686913036076165,0.0176994572371199,0.017857020854471273,44055.837890625,44332.5625,0,44496.078125
44496.078125,45282.226665132875,44307.40218056194,45124.99548307549,160710.0,2021-05-17,0.0,56.41873815506919,367.08405870619026,439.1146212135652,-72.03056250737495,43082.33422432734,44397.0265625,45711.71890067267,5.922434180685077,0.5376710046997277,-0.007042305419654889,-0.00701756649393126,44074.705078125,44397.0265625,0,44558.96875
44558.96875,44653.3067245484,44244.510063197726,44496.079223685825,178440.0,2021-05-18,0.0,56.878033987018604,373.2020003189755,425.93209703464726,-52.73009671567178,43081.653961471864,44384.448046875,45687.24213227813,5.870498080891916,0.5669793887922817,0.001412399132037104,0.0014133970374494709,44147.030859375,44384.448046875,0,44558.96875
44558.96875,44653.3067245484,44181.616851806415,44338.84803774612,179910.0,2021-05-19,0.0,56.878033987018604,373.74224516866525,415.4941266614509,-41.75188149278563,43081.59958163457,44371.86953125,45662.13948086543,5.8157114552350615,0.5725039046308747,0.0,0.0,44172.187109375,44371.86953125,1,47168.98828125
47168.98828125,47168.98828125,44244.5110078125,44244.5110078125,422940.0,2021-05-20,0.0,71.39025544493,578.1130292939924,448.01790718795917,130.09512210603327,42697.34516192469,44489.7919921875,46282.23882245031,8.057789214108107,1.2473572559666042,0.05692319631653967,0.05857450485206761,44423.7546875,44489.7919921875,-1,45722.4765625
45722.4765625,46540.06995082137,45596.69012962177,46194.1664730998,293880.0,2021-05-21,0.0,59.449165046974,616.2531586167534,481.66495747371806,134.5882011430353,42791.32450181104,44456.7736328125,46122.22276381397,7.492442635433331,0.8799884686139912,-0.031146643221186272,-0.030666583521465896,44587.27421875,44456.7736328125,0,45911.15234375
45911.15234375,46068.37985660498,45313.67600265335,45596.689947885214,161850.0,2021-05-24,0.0,60.38005386782012,654.1632577742857,516.1646175338317,137.99864024045405,42728.56810130706,44511.804296875,46295.040492442946,8.012419283992667,0.8923619457570844,0.004118052512771026,0.00412654334224638,44835.69765625,44511.804296875,0,45911.15234375
45911.15234375,46068.37985660498,45596.689947885214,45911.15234375,236940.0,2021-05-25,0.0,60.38005386782012,676.4100504729213,548.2137041216496,128.1963463512717,42686.26036092548,44576.2685546875,46466.27674844952,8.479885172278614,0.8531423285539951,0.0,0.0,45102.988671875,44576.2685546875,0,45565.24609375
45565.24609375,45974.0427944583,45439.463343934556,45911.15326208932,234540.0,2021-05-26,0.0,57.5700541837323,658.5378362000847,570.2785305373366,88.25930566274815,42732.65211337711,44653.3111328125,46573.97015224789,8.602537956133954,0.7374015771955129,-0.007562779134303999,-0.0075342532770709125,45272.796484375,44653.3111328125,-1,44779.09765625
