time,open,high,low,close,volume,ticker,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,target,sentiment_score
2021-03-17,34760,34760,34130,34470,1603200,FPT,73.12853908770215,1032.0987985365282,-25.13164340648018,1057.2304419430084,31381.138934943774,33400.0,35418.861065056226,12.088988413510334,0.7650009003889032,0,0.045277876285332
2021-03-18,34540,34540,34130,34540,1807500,FPT,73.42110111564845,1075.7898572733975,14.847532264311212,1060.9423250090863,31709.4203151835,33766.0,35822.579684816505,12.181364004125468,0.6881765160169463,-1,0.050207870504594826
2021-03-19,34130,34340,33870,34040,2247800,FPT,67.74728540923995,1057.8749903889038,-2.4538676961460624,1060.32885808505,32419.74048811393,34046.0,35672.25951188607,9.553307359960465,0.4981552759703642,-1,-0.05295747775128156
2021-03-22,33910,33960,33400,33570,2084800,FPT,62.832010369196524,994.2906930818099,-52.83053200259201,1047.1212250844019,33382.600211914374,34232.0,35081.399788085626,4.962606847894519,0.11031306501028618,0,0.13465794321147542
2021-03-23,33490,34130,33400,33620,2201700,FPT,63.13840900833982,937.1315918516702,-87.99170658618527,1025.1232984378555,33135.925441644205,34048.0,34960.074558355795,5.357580817409508,0.2653700587967503,-1,0.03686724154722503
2021-03-24,33220,33650,32640,32850,2480100,FPT,55.54451788013355,820.2447565078146,-163.90283354403277,984.1475900518474,32473.352167874607,33724.0,34974.64783212539,7.41696021898583,0.15058109183514326,-1,-0.033750940432946824
2021-03-25,33060,33060,32640,32680,2305400,FPT,54.00029582503959,705.7579794548401,-222.7116884776059,928.469667932446,32213.45707151642,33352.0,34490.54292848358,6.827434207745137,0.20488596293201156,-1,-0.007554462505479077
2021-03-26,32500,32759,31790,32450,2672600,FPT,51.89805144742457,589.6699577813779,-271.03976812085455,860.7097259022324,31970.552775169363,33034.0,34097.44722483064,6.438501088760908,0.22542125910714209,1,0.04564114731513778
2021-03-29,32640,33310,32450,33100,1997700,FPT,56.99359381629062,543.8497703416942,-253.4879644484306,797.3377347901248,32043.45106101229,32940.0,33836.54893898771,5.4435272555416585,0.589231046428238,-1,-0.13712733406657115
2021-03-30,33220,33260,32850,32900,1512500,FPT,55.06085993572008,485.7986289534347,-249.23128466935214,735.0299136227868,32306.7965658338,32796.0,33285.2034341662,2.983311587792415,0.6062952472699399,1,0.034588495545053916
2021-03-31,32900,33310,32680,33150,1373400,FPT,57.022770167794015,454.7238187039038,-224.2448759351064,678.9686946390102,32269.723614666258,32856.0,33442.276385333746,3.5687629981357665,0.7507349838358539,1,-0.055382643813036904
2021-04-01,33220,34000,33220,34000,2500900,FPT,62.945935181083215,493.00168738357024,-148.77360580435197,641.7752931879222,31991.726983394543,33120.0,34248.27301660546,6.813242853897699,0.8899765336264005,0,0.14155296592207017
2021-04-02,34300,34340,34040,34040,1950200,FPT,63.202947649399135,520.564100880365,-96.96895384604579,617.5330547264108,32358.703933111974,33438.0,34517.296066888026,6.455506112136049,0.77888547844697,0,0.12283790535362196
